Review_ID,Rating,Year_Month,Reviewer_Location,Review_Text,Branch
308352445,5,2015-9,United States,Disney never fails to disappoint. It has been 10 years since we were at Disneyland and it's still as good as ever. Only disappointment was the haunted house was be changed out for the fall and Xmas time frame. Boo! Hoo! Lol. The food was good and even though the park was super busy with Labor Day and the Disney run events that took place. The lines were long on some rides but not on others. The nighttime parade was amazing. Certainly a must. Otherwise coming back to visit the park is like coming home. I can't wait to go back. Happy 60th anniversary Disney. ,Disneyland_California
549441779,5,2017-12,Singapore,"I was pleasantly surprised by my experience here. I have been fortunate enough to visit the non Asian Disney parks (including the tremendous parks in Orlando) and I was expecting the Hong Kong version to be perhaps a bit underwhelming. Not so. It had all the crowd pleasers and some rather unique experiences not found in the other parks. Both my child and the adults accompanying loved our visits.Deserving special mention would be the Mystic Manor and Runaway mine car rides. Mystic Manor was their take on the Haunted Mansions of the other Disney parks. It had minimal ghostly effects though and was all the better for it. It was an enchanting trackless ride in a choreographed group of four ride vehicles through an atmospheric and enchanting set of rooms (depending on which pair of vehicles you take you get a slightly different ride perspective; my favorite is the front pair). One of the better rides in any Disney park. The runaway mine cars rides is also a very well judged roller coaster ride with three distinct ride segments that will ensure everyone gets something they enjoy. Also enjoyed the Star Wars treatment of the Space Mountain ride.Park staff were friendly, park and toilets clean and food tasty. There are halal options for Muslim guests who should note that the turkey hot dog stand next to the bakery near the entrance is the only such stand in the park that has halal meat. Some restaurants are also halal certified.Really enjoyed my visit and would come again. For first time visitors a two day pass is recommended so that you can experience all the attractions and take your favorite ones twice.",Disneyland_HongKong
399169178,5,2015-12,Bahrain,"I'm in my 20s but rocking my age went everywhere ..don't stop enjoy life till the max rock it! Ill still wear a costume in this age if I want to haha, had a Disney party last year and wore sleeping beauty outfit and blasted the party ! Disneyp, cakes,candyz,icecream, parade,music,shows,merrygoround,rides and everything is simply magical in thisplace! ",Disneyland_Paris
141290837,5,2011-10,Australia,We spent 12 days discovering Disneyland and still didn't do everything. The photo pass is great as we have photos of all three of us. This place is magical and we are going back in 10 weeks.,Disneyland_California
569111154,5,2017-4,United States,I just can't afford to pay those prices for a family   regardless of it being a one time experience!!!  The time we visited was when the prices were acceptable   and the park isn't that great!,Disneyland_HongKong
211257013,5,2014-6,United States,"My husband went to Disneyland for a couple of days while we were visiting California. It was our second trip there with kids. Disneyland is fun with the whole family, but it also fun to visit as a couple. We had a great time. Got to ride everything we wanted to, despite the grad night crowds. Indiana Jones broke down once and then got backed up because of that when it was up and running again. The problem was the staff letting people into the temple were just letting all of the fast people on and would wait 2 3 minutes before letting people in the regular line on. They tried to tell us they were letting standby people on every 30 seconds but we (and several other people) timed it and called them on it. They finally started doing that. Maybe they were new, not sure. When we were done with the ride, 3 managers came marching up the exit to go in the ride and they didn't look happy. Hope no one got in too much trouble. Other than this small blip, it was another great trip to Disneyland!",Disneyland_California
305412384,4,2014-12,Greece,"just a dream,very nice like dream but you mustn't visit it during holidays Christmas, too many people you must wait about two hours per game,during this period is only for walk inside or if you decide to stay at the hotel in Disneyland probably is better!",Disneyland_Paris
191002420,4,2013-2,Taiwan,"The happiest place on earth. Disneyland Hong Kong does not disappoint.Re creating many of the exact features of the original one in California but on a much smaller scale, the theme park contains the usual four Disney themed lands along with classic rides and attractions, as well as high caliber performances, shows and parades. Don't miss the space mountain ride and feel like a real space rider. And before the day ends witness the night sky come alive with this dazzling pyrotechnic pageant   Disney in the stars!The park is small enough that all attractions should be accessible in one day. The tickets may be slightly expensive, but they're worth it. All in all, Disneyland is a wonderful place, and I recommend giving it a chance!",Disneyland_HongKong
330213976,4,2015-10,United Kingdom,The whole experience was well worth it. Spent 5 days in October the weather was terrible but the park was amazing. My two grandaughters loved everything especially the princesses and Elsa and Anna. The processions and evening firework displays were something we will never forget. We stayed on site in a Disney Hotel which was clean spacious and warm. Food was quite expensive with plenty of outlets to eat. Definitely warrents another visit.,Disneyland_Paris
402625721,4,2016-6,United States,"When in Hong Kong for family vacation, we were pulled to Hong Kong Disneyland to compare it to the LAX and MCO versions. Definitely a lot smaller but it was still fun. Keep in mind there are only two fast pass attractions but crowds were not that big. Certainly glad we tried this out but we only needed 6 hours to get thru the park with our family of four.",Disneyland_HongKong
275177205,4,2015-4,Canada,"I'm not a fan of lineups only went on a couple rides, wandered aimlessly fighting crowds, however I did enjoyed watching kids having melt downs, brought back memories of a family trip driving from Seattle with three fighting kids to Disneyland and back, pure hell melt downs all around. Definitely easier trip without kids, but next trip will be with my kids now adults and their kids, their turn to suffer.",Disneyland_California
161463621,1,2012-10,United States,"We are an American family living in Europe. We drove into Paris for 9 days and one day decided to do Disneyland for the kids. We decided to go on a Tuesday in Late October thinking that there would be less crowds. WRONG! Disneyland and Disney Studios is much smaller than other Disney parks. However, the lack of order and management are the real concern, but perhaps this is just a French thing? The French patrons of the park DO NOT like to wait in lines for things so people jumping the line and cutting in front of others is rampant. The park management does nothing about this, so it makes the experience unpleasant for those of us trying to follow the rules.Fast Pass. We thought that at least we could use the fast pass system to ride some things. NOPE. The park opened at 0800 and we got through the gates at 0830. At 0830 ALL FAST PASSES WERE SOLD OUT. Isn't that impossible? Can't you only hold one fast pass at a time? I guess not. I think that you can go around to all the fast pass machines and collect as many as you want right at the beginning. All the fast pass machines were being covered up and roped off when we went looking for them at 0830 0900. Ridiculous!Don't visit this park, it's just not worth it.",Disneyland_Paris
176343718,5,2013-7,Ireland,Fantastic place to vist from the very young to the old. The fantasy show is amazing. We spent 2 days and a day in each park is great. We got to see everything. But be aware ques are long for the favourite rides so make sure you get fast pass tickets,Disneyland_Paris
544289569,4,2017-8,Australia,"You can check the weather before you are planning travelling to Hong Kong. We brought entrance tickets from KLOOK APP which is easier and have discounts for online booking. You can spend all day in Disneyland and night time you can watch the fireworks at night time. P S : you can bring clothes for exchange if you going to play water park games, umbrella or raincoat. And also, you may book your lunch time with KLOOK APP and buy their lunch package is much save more money for family trip. ",Disneyland_HongKong
277006765,4,2015-5,United Kingdom,"Ok, I have read a lot of reviews comparing Disney World in Florida to Disneyland Paris. This is never going to be a fair comparison. Disney Florida is huge, including 5 well established parks over a vast area. Disneyland Paris is restricted in area and established long after Disneyworld, in 1992.So my review is based on a comparison between my first visit in 2002 and another just recently on 28 29 May 2015.First, we visited during UK half term school holiday, French school holiday being the week before therefore overcrowding was not an issue. The weather was also on our side.We took full advantage of the Fast Pass system, allowing for the use of your park tickets to reserve a place on a ride hours before and to return during an allotted time slot and jump the queue. One of us went on ahead to the next themed area of the park to Fast Pass the next possible ride. A note on Fast Pass, more rides should have this option such as  Crush's Roller Coaster  and a ride in Toy Story land in Disney Studio's. Also all rides could have a single rider line, some do, which is a big improvement from 2002. Fast Pass should be made available until park closing rather than finishing around 3pm.Some rides were closed, like Space Mountain and the Flying Carpets but there were still plenty of other rides to do and areas to explore. My daughter loved the pirate caves in Adventure Land, we spent a lot of time exploring, something the Disney Studios park could benefit more of: exploration and play areas for kids of all ages. Improvements are that all attractions are now in English and French, the staff are very friendly and helpful (thoroughly  Disneyfied ) and the parks have matured significantly, the greenery and landscaping does well to mask the smaller size of the parks, especially the Disneyland park, I found myself admiring how Adventureland was lit at night with lanterns hanging from the trees, good job.A particular highlight for us included,  Stitch Live  in Disney Studios, this is a gem, not many in attendance, kids and adults loved it. Done this twice with a change in script each time.Toy Story land is too small (with crowds I could imagine that it would be inaccessible), rides are poor, basically fairground type rides with a Toy Story makeover. Although the Drill Instructor Emery commentary (see Full Metal Jacket intro : )) on the parachute drop helped pass the 40min queue time.This is really the only area for younger kids  5yr old in the Disney Studios park.You must Fast Pass Ratatouille ride as soon as you can get into the park, we arrived at 9.30am and got Fast Pass for 3.15pm. It is a new ride and worth doing.Always love the Rock and Roller coaster, not sure if it was just our luck but from 5pm onwards the wait times were  10mins, best ride in the park in my 7 year old girls opinion. Aerosmith rock.The laser light and fireworks show in the Disneyland park is too late at 11pm, unless you are staying on site in a Disney hotel.Overall I would say lots of improvements. 1 day in each park is sufficient depending on the time of year of your visit, so research school holidays well and you might be lucky to avoid crowds.Usual rules apply, bring your own lunch, drink water and fill up at the water fountains, don't eat lunch in park restaurants if you value your Euros. To save money for shopping, eat dinner at either the Buzz Pizza Planet or Adventureland Pizza Pavilion.For your Disney Studios visit, the park closed for us at 6pm, so bypass Downtown Disney restaurants and get a much better and cheaper meal in Paris.Get the big rides done early such as Tower of Terror, and if you are not one for the parades, then this is probably the best time to access shorter queuing times.Wear comfortable shoes, especially if you are the Fast Pass runner, keeps you fit anyway : )Watch out for show times exceptions they are not very obvious in the daily programme, would be good to see additional information on show times at each of the various stages.The Parade was fantastic, getting a good spot even with limited crowds means establishing a position en route 1 hour in advance, so someone bring a kindle and one of those paper type things with lots of pages.Don't buy your tickets direct from Disney, there are much cheaper alternative online as we did.",Disneyland_Paris
449763926,4,2016-3,United States,It was nice but not as extensive as Disney in the US.  It was good none the less but would not recommend as there are so many cultural activities that spending a day at Disney in France was not the best use of time.,Disneyland_Paris
310502844,5,2015-7,Australia,"It was awesome seeing the original Disney park during it's 60th Anniversary. It was crowded (to be expected) but the cast members and park managed really well. We rode each ride and saw each attraction at least once in 2 days so it is definitely possible to tackle the whole park in a weekend! The first day, the park stayed open till 1am (instead of 12 midnight) and we ended up spending 16 hours at the park! We had soo much fun, we didn't feel tired at all! My biggest regret was that it was raining both days and our VIP viewing passes went to waste as the Fantasmic! shows were cancelled on both days due to weather. That's okay as it's obviously out of anyone's control.",Disneyland_California
127280183,4,missing,United Kingdom,"We have visited here a few times, travelling by Eurostar is fantastic as it stops right outside the parks. Last time we visited it was christmas time, it was snowing and it was magical. There are lots of rides, shops and restaurants. The Disney village is good for food and shopping but extremely expensive, even the McDonald's has premium price. I would go back but I think going to the Florida one would probably work out cheaper!",Disneyland_Paris
115247646,5,2011-7,United States,"Last weekend I took my 8 year neice to Disneyland. This was her first time there and she told me that it was the  Happiest Day Ever . When I heard that I knew that paying the high ticket price, high parking price, high food prices, high hotel price for two days, waiting over an hour in line to get on a 5 minute ride, and suffering foot pain with blisters was all worth it. It's about the kids not me. Disneyland can be the happiest place on earth if you face it with an open mind and heart. The park was very crowded after 2 p.m. Catching the train saved time and helped lessen foot pain. Plan the park out and don't try to see it all in one day. I would recommend you get a hotel so you can have a place to rest. We tour the park from 8 a.m. to 1 p.m. Had lunch at the Rainforest Cafe in Downtown Disney. Went back to the hotel from 3 p.m. to 7 p.m. Return feeling relaxed and ready to take on the night crowd. It is very crowded at night because people want to see the shows and fireworks. I think they should dump the night show and only focus on fireworks. Disneyland did not do a good job controling the crowds. People everywhere with no place to go. It was a true traffic jam. Every ride was open and working which was a surprise to me. Overall, the park is a great place to take the kids.",Disneyland_California
633903327,2,2018-11,Czechia,"We went to Disneyland specifically on friday in november, thinking it would be less crowded at that time of the year. Well it was pretty crowded anyway, most of the waiting times were between 30   60 minutes. I cannot imagine how it is in summer. We didn't manage to meet the princesses or mickey and didnt ride Pinocchio as these were 60mins  of waiting at all times and we just do not love waiting in lines. Must be even worse for children. What was really disappointing is the number of breakdowns, not only Phanton manor and the raiload was closed for refurbishment but during the day Buzz and Thunder mountain broke. We had FPs for those so we just had to throw them away.As for the disney characters there is not many at all, good luck meeting them. Except for the parade where you can see them for a few seconds.As for the staff, they did not smile at all so it seemed like they were not enjoying their work at all. As for the food there were not many lines but the food for the price was disgusting. When I buy loaded fries for 11 eur I would at least expect real guacamole, same goes for a 6 eur hot chocolate, it was just cocoa in water with a lot of sugar. I would definitely not allowed my children to eat there. The merch was also pretty overpriced (2 eur for a postcard or 10 eur for keychain?).The christmas decoration was also pretty disappointing tbh, there were some lights ans a christmas tree on the main street but not thaz much decoration around. Did not feel the christmas atmosphere.All in all I wouldnt go again at all.",Disneyland_Paris
172302573,3,2013-8,United States,"Disneyland was Okay but not something I would even think about going back to any time soon. I am a spoiled Disney World person. The wow factor is NOT there with Disneyland. The people are not nearly as friendly who work there, the people standing holding signs talking about porn and sexual stuff in front of my kiddos was not a highlight either. Disney World is a way of life for the people who work there, Disneyland is not. I am also disappointed in the meal selections for ages 10 to 15. I understand Disney is considering these  adults  and charging them adult prices, but they have nothing that a 10 year old would want to eat. It's ridiculous. The park itself lacks the room that Disney World Magic Kingdom has. Overall, I would not return here anytime soon.",Disneyland_California
155026661,4,missing,United States,"My family and I visit the various Disney parks on a regular basis (mainly in Florida). Disneyland is a great park and has some rides that the parks in Florida do not have. However, we do not feel like Disneyland is kept up as nice as the parks in Florida (e.g., paint). Do not get me wrong, Disneyland is great, but I think Magic Kingdom is truly the happiest place on Earth (if you can ignore all the rude visitors at all of the parks).",Disneyland_California
480109740,2,2017-4,Malta,"Had been hearing about disney as beimg the place to be with children. We went for a day to the park last week. Queues were terribly longer than the ride itself. We didnt go on the daring rides but the other rides are not v exciting or worth waiting in d queue for. We enjoyed it's a small world and buzzlight. The shows were ok. The parade at 5.30 looked ok but people filed to watch it from before 5 so we didnt see much.My younger ine was disappointed that frozen was nowhere to be seen, neither activities related to her (notwithstanding that frozen merchandise was everywhere). Frozen appeared merely at d wnd of d parade.There are two shops and restaurants for every ride.... ",Disneyland_Paris
360177357,5,2015-12,India,This place is just amazing... I have not been to any other Disney so for us this place was just too good ... Love each and every part of it... The rides and shows are just amazing ... You need atleast one full day to enjoy the same ... The parade cannot be missed...,Disneyland_HongKong
240225632,1,missing,Singapore,"We thought Disneyland is supposed to be one of the happiest place on earth but it is definitely not true in Hong Kong Disneyland. We encounter several rude and unhelpful staff especially in the disney shop inside disneyland. The sales staff display bad, unhelpful attitude when my wife ask him question in mandarin nicely. His attitude only improve when she eventually speak to him in English. We can feel the distinct discrimination to Chinese especially to those from mainland. But being in the service industry, this should not even happen. Having been to other Disney theme park in florida and LA, I must comment that the experience in disneyland hong kong is unexpected and disappointed. Your staff just spoilt our day. Lousy!!",Disneyland_HongKong
327117768,4,2015-11,United Kingdom,"A review from the perspective of adults going just for the day without kids and not staying in one of the onsite hotels...I first went to Disneyland with my wife five years ago for our Honeymoon, and went again recently for our anniversary. It hasn't changed. You know exactly what you'll get with Disney   saccharine sweetness, Christmas music in November and a brilliant set of rides.We turned up pretty much as soon as it opened and stayed until it closed. A surprising number of rides we expected to be popular (Aerosmith Rock 'n' Roller and Space Mountain 2) had wait times of less than five minutes,and we went on everything we intended to   the highlight being, as with my first visit, a go on the Tower of Terror   a standard drop ride made exciting by the acting skills of the staff and a brilliant set up.In all honesty though, the site is looking a little tired. We ate Beef Tacos in one of the cafes in Adventureland and it looked pretty run down. There are a few rides that need a bit of a lick of paint, and it doesn't meet the perfecting standards that you expect from Disney   especially considering how expensive it is. I'll refuse the temptation of calling it a Mickey Mouse operation. Damn. I failed.So, great fun, great rides, good value for money, but probably not worth another visit until they tidy it up and get some more stuff in. For adults without children going, It seriously needs a revamp. The Disney magic is starting to lose its sheen...",Disneyland_Paris
126415690,4,2012-3,United States,Learned how to use the FastPass system this trip and it made a world of difference. The longest I waited in line was 30 minutes!Had a blast on Thunder Mountain Railroad and Splash Mountain during the evening water show    no line at either ride!,Disneyland_California
125627385,4,2012-1,United States,"Loved HK Disneyland.  This was the only Disneyland I hadn't been to in the world, so of course I had to visit.  I especially loved Toy Story Land as I've never seen that at another park.  Walking in to the park made me slightly homesick...More",Disneyland_HongKong
269145838,4,2015-4,New Zealand,"Loved it!! Me and my partner are in our thirties with no children but we still absolutely loved it!!  Just the vibe the experience, the rides.  Makes you feel young again and full of wonderment.   Do it!!!!",Disneyland_California
5146705,4,missing,United States,"As a native Californian, I'm ashamed to admit that I haven't been to Disneyland in 16 years. This was my first trip back with my husband and 2 children, ages 2 and 4. We also traveled with my neice, age 11 and my parents, who probably don't want me to disclose thier ages. The trip was awesome. I can't believe how much has changed. I think Disney did a great job with the expansion of Cal Adven and Downtown Disney. It took some creative planning, but they pulled it off in the usual fine Disney fashion.Okay, okay, back to Disneyland. We were there from May 7 11, 2006. We purchase the 3 day hopper passes. On a positive note, there were very few lines or wait times because school hasn't let out yet, but that also means the parks have shorter operating hours. It was very difficult to squeeze everything into these three days. I would definitely return during the off season, but perhaps extend our park hoppers by a day or two. Also because we didn't go to the park on a Saturday or Sunday, we missed the big fireworks and parade. Thankfully my daughter has no clue what she missed and I wasn't about to tell her. Also on a bit of a sour note, the characters were not readily available for meet & greets or getting autographs. Everytime we'd get in line to see Jasmine or Ariel, we'd wait about 10 minutes, then they would scurry away with their attendents, and it was made abundantly clear that they were not available. We were able to see Pluto, Goofy, & Minnie. Ironically, the only time we saw Mickey was in the parade. I wish, for my 4 year old daughters sake that she could've met more princesses.Okay, I'm done gripping. Our trip was magical. The food at the parks was good, expensive, but good. There was adequate room for strollers and hardly any wait times for the rides. We took advantage of our early entry vouchers which was well worth it. Cal Adven was great too. My neice and husband loved the rides there and the little ones loved Bug land!All and all our visit was magical. I'm already planning another visit for next year.",Disneyland_California
458291279,5,2017-2,United Kingdom,"It's Disney! If you've been to Florida you really shouldn't make a comparison, it's a scaled version with al of the same magic, daily parades and night time lights shows are a must.",Disneyland_Paris
200194726,5,missing,United Kingdom,Spent 5 days here and we all had an amazing time. Bit disappointed that not more characters around the park but had 2 character dinners   cafe mickey and princess dinner which compensated this. A couple of rides not working which frustrating but still enough to do. We all loved the parades and night light shows. Water fountains were not working in parks but we filled our water bottles from the hotel.. Went knowing that food likely to be awful so we were not disappointed and actually the food was ok (paid for half board vouchers in advance weirdly helps this as not always worrying about cost of everything and how much we paying out!) Wonderful 5 days that have created amazing memories for us all....,Disneyland_Paris
454711163,3,2017-1,United Kingdom,"Disney is always a good idea, especially when celebrating a joint birthday. Overall we had a lovely time, however compared to other Disney parks, Orlando and California, this park is missing that 'extra magic'.Whereas the majority of cast members were friendly, there were a higher percentage of times where cast members were unpleasant and didn   t project the Disney look. Main issues we experienced:Hello   goodbye   when entering the park, it is common curtsy to welcome and say goodbye to guests. Over the duration of our stay I think we only got welcomed once during the whole time. Many of the cast members seemed moody and unapproachable. It was as if they didn   t care. Park cleanliness   the litter in the trash cans (especially in the attraction lines) were over filled and spilling onto the floor, again not the Disney look. Some trash cans had ripped stickers, chipped paint and generally lacked the high Disney standards as seen in other parks. Quick service   When placing an order the Cast members weren't friendly. Over the course of the 3 days no one once said please or thank you, very unfriendly or polite. Smoking 'everywhere'   Although Disney has designated smoking areas, many of the guest seem to smoke wherever they liked. I have never experienced this in any other Disney park and found it highly annoying. We saw a number of Cast members walk past them but fail to approach or ask them to not smoke. Again, it was like they didn   t care. Overall   the park is architecturally beautiful; however it does have its flaws. It   s good, but missing that Disney magic. ",Disneyland_Paris
383223886,5,2016-6,United States,"If you use the fast pass machines, you can cut down on those lines and another tip is to go to the Peter Pan ride rihr after the fireworks or at the very end of the night.",Disneyland_California
160465392,5,2013-5,United States,"Always Disney Quality, can't be beat, Matterhorn is still a blast after 55 years!  The food in Ca Adventure is the best, love the light show at night",Disneyland_California
320432380,5,2015-10,United States,"Great being a  Kid  again. The employees were just wonderful from the time we arrived till the time we left. Each cast member embodied the Disney energy. The creativity of each ride made you want to go back and see it again. The ground displays color of the flowers, especially the character hedge displays. The ground crew who kept the park clean should be commended. We are planning our next trip soon.",Disneyland_California
625073374,1,2018-10,United States,"I went to Disneyland on 10 13 2018. I am not new to Disney, I have been to Disneyland at least 10 times, Disney World 6, and to the Aulani Resort once. Let's start with the drive in, ... waited in line for 40 min to park.... from parking it is a walk to the tram which we had to wait 3 trams before arriving at the park. We already had tickets but the line to get in with tickets was about 15 minutes. It was so crowded that there were 2 3 hrs waits for most attractions. Fastpass was either not available or available during the 11pm 12am slot. There were three extremely rude Disney staff there. I had NEVER experienced that. One staff was yelling so loudly in the restroom the bday girl had to hold her ears and looked terrified. Three kiddos between the ages of 5 9 (one bday girl age 5) were unable to do more than 4 attractions in 10 hours. Navigating through the park was like driving on the 405 during bad traffic. It was not only crowded, it was like a can of sardines. Awful, never experienced this before and if there are many days like this now in the park, there will eventually be less customers. When the day is so overcrowded ....as this day was, admissions should be limited so some enjoyment can be had from families spending  magical  funds. No so. cal discount, no one day discounts. AWFUL. Disney is does NOT provide the  mgic  and happiness it once did. :(",Disneyland_California
284058519,3,2015-6,India,"Disneyland Hong Kong was of course a must do on the trip to HK, and we duly booked in advance, and made our way early to the park. It was a wet day, but that was no dampener to the kids who were really super excited about being there. Though we went on a Monday, when i thought crowds would be relatively fewer, it quickly filled up, and by noon, it was usual to see a waiting time of 20 minutes to 30 minutes or more for most of the interesting rides. While we waded into as many as we could pack in during the day, what i really missed out on was the DIsney shows. Because almost each show needed you to wait for anything between 45 minutes to 2 hours to get in. That to me, leaves visitors with a very clear choice. Visit Disneyland for the shows or the rides. You just can't pack in both in a day. Even over two days, it would be difficult if these are usual wait times. I shudder to think what happens on weekends. The really smart strategy would of course be to do the rides in Ocean park, and more of the shows in Disney, where it has a clear edge. Until the Iron Man ride gets ready next year:)Having said that, the park management was impeccable, as you expect from Disney, and we had absolutely no problems at all. One suggestion to Disney would be to perhaps have a separate ticket for the shows exclusively.",Disneyland_HongKong
134910568,4,2012-6,United States,I have been going to Disneyland since I was a kid using the famous E ticket they have made such wonderful attractions over the years but the only thing that has remaid is the food. The have increased the addmission over the years so why not improve on the food it is not like they cant afford it. Now I not saying that all of the food is bad but the hamburgers can stand improvment and why did they take away the stand that sold Mc Donalds fries? Come on disney step it up now the price of addmission is almost $100 how can any family take there children to the magical wonders that every child has and dreams about.,Disneyland_California
274330058,4,2015-5,United Kingdom,"This was another great trip to disney. Our children, aged 5 and 2, had a magical time. We have visited before and have to say things seemed a bit run down of this occasion however this did not ruin our stay at all. We understand that renovations have to be undertaken however there seemed to be a vast amount of green panels cornering off numerous rides and areas this time. On top of this we came across numerous  technical difficulties  during our stay which resulted in ride closures. This can be difficult to explain to young children particularly after queuing for over half an hour on three occasions!! We tend to enter the park for the magic hours however on one day they closed two of the rides concurrently which slightly limits your choice. Overall we had a fantastic time and would return in the hope that all  technical difficulties  have been resolved by next year!",Disneyland_Paris
236269788,4,missing,Thailand,"Went to Disneyland HK with my 6 year old after Chinese golden week during weekday. Not a lot of queue at all so only had to wait 45mn for one attraction. The rest was 5 10mn wait Max. Very small Disneyland but my daughter was very happy as not too much walking around and she was able to do most of the attractions in a day's timeOverall a suitable Disneyland park for 5 6 year old kids. I did not take my youngest (2 yr old) and I think I was right since not so many rides suitable for her.I guess if you have 4 6 year old kids, the park is good enough. Below that age, Ocean World might be a better bet.",Disneyland_HongKong
292550290,4,2015-7,United Kingdom,"My wife, daughter (12) and I had our first family visit to Disneyland Paris, and while we had a fantastic holiday we could not give unreserved praise. As veterans of WDW Orlando, it is impossible to visit Paris without making comparisons. Unfortunately on almost every comparison, Paris came second. Please do not take this as being a negative review as we had a great time, but we did feel their were a number of areas which could be done better. We feel that most of the improvements could be done by better management. Some of the cast member practises and attitudes could be improved, but I believe that is down the management giving a lead and setting the level of service that they find acceptable. People smoking all over the park for example. It is for management to emphasis to cast members that this is unacceptable and for them then to enforce the designated smoking area policy. There are many examples of this type of thing. However these are the issues that drop the resort fro 5 star to 4 star in my opinion, they certainly should not put anyone off experiencing what is a wonderful holiday",Disneyland_Paris
468832396,3,2017-3,United States,"Had a decent time still as it is the magic of Disney but the crowds are becoming intolerable. Everything in the park runs seamlessly in terms of cleanliness and service except when it comes to crowds. We went on a Sunday and there were parts of the park where foot traffic came to a halt for extended periods of time. In the 8 hours we were there, I was hit by 3 strollers and 1 electric wheelchair! I don't know why Disney doesn't at least assign some if it's many staff to help manage crowd control and direction of traffic if they are going to jam the parks to the brim. We were only able to go on 5 rides even with Fast Passes, making each ride cost $44 each for two people. In the rides where Fast Passes were not available, we waited 40 110 minutes. We were not even allowed throw money at any of the restaurants because they were taking reservations only. While we saw that reservations could be made online the day before, there was nothing to indicate that they were required. When we were able to purchase food from the casual cafes, there was no place to sit. We took our tray to another area where we found half a bench. In addition some popular attractions such as the Matterhorn were closed. Really love the rides and charm that the park has to offer but it's becoming too straining on patience to come here. May just avoid the park altogether next time and only go to Downtown Disney. I'm sure if you planned your trip out on strategic days, reservations, and wait times, ran and pushed people when you could, you would be able to hit some type of agenda in the park even with the crowds. But it is just not worth it for us. It seems you need to be very determined and very well researched on park strategy to come here now. ",Disneyland_California
659991468,5,2018-10,Peru,"I could have the experience to visit Disney Paris last year and TWICE. The first time in October for Halloween, and the second for Christmas. For me personally, it was a great experience and I'm not a child but the happiness was the same. My boyfriend and I enjoyed all the attractions so much. The restaurants and street food were amazing and we always had good service. If I visit Europe again, my first choice will be to come back to Disney Paris again.",Disneyland_Paris
588168997,5,2017-12,United Kingdom,"I've been travelling to Disneyland Paris with my family since I was two years old. Some may say the last 17 years has given me a nostalgia filled perspective, but I'd like to think it means I can scrutinise all the changes made over the years. As of our last visit, our ages ranged from 9 to 73, so believe me when I say Disneyland really does have something for everyone.We usually spend 4 5 days in the park, travelling to Folkstone on the Sunday, and staying overnight to catch the Eurotunnel early Monday morning. We always stay at the Disneyland Hotel, and whilst I appreciate not everyone can do this, I would definitely recommend staying at an on site hotel. Not only is it easier to get to the park every day, but you can make use of extra magic hours, and receive extra fastpasses if staying in club rooms or standard DLH rooms. Super handy for big rides.Every 'land' within the park completely immerses you in the magic. In Adventureland, you really do feel as though you're lost somewhere on a balmy, tropical island, with the Jolly Roger docked by Skull Rock, and the Swiss Family Robinson tree house towering above you. Frontierland is my personal favourite, as there's a whole story that links all the rides, shops and scenery together, which adds all the more depth to the experience. Our favourite rides (in no particular order) have to be Phantom Manor, Peter Pan's Flight, It's a Small World, Buzz Lightyear's Laser Blast, Pirate's of the Caribbean, and Star Tours. Disneyland Paris also has some of the best stage shows and parades on offer. Mickey and the Magician, which is currently running in the Animagic Theatre in Walt Disney Studios Park, is on par with a West End production. Disney Illuminations is my personal favourite; a light and firework show that projects onto the castle at park closing time. Han Solo saying 'Chewie, we're home' right in the centre of my childhood home away from home brings a tear to my eye every single time.Although I've always heard very mixed opinions, personally speaking, the staff have always been exceptional. My grandma is in a wheelchair, so often we have to enter rides at the exit door in order for staff to properly accommodate. Cast Members are always eager to help, and have always been super friendly and polite in doing so. On our last visit, two women in the queue decided to push past us to sit in our designated seats as I was lifting my grandma in, and the Cast Member had no problem throwing them off the ride and to the back of the queue. Despite my many visits, I have never actually eaten at the restaurants and cafes in the park proper. Usually, if you fill up enough at breakfast in your hotel, you can be tied over until dinner time, with maybe a few snacks. Because we always visit in the winter, the park is closed by 7pm, so we've always dined over in Disney Village, which has some remarkable restaurants, as well as some that are hit or miss. I would definitely recommend Annette's Diner, Rainforest Cafe and King Ludwig's.So, in short; excellent rides, fantastic shows; book a Disney Hotel to get the most out of your stay; avoid weekends and half term. There's not much else I can really say   it really is the most magical place on earth.",Disneyland_Paris
219371690,4,2014-7,India,"Its my second visit to Disneyland in one year but i never felt boar to watch again but one small disappointment was Train services to have a view of entire Disneyland stopped for 1 year.Remaining all are Same & Good.1st i started with Grizzly Gulch continues with Adventure land,Mystic Point,Space Mountain,4 D Show & it's a small world etc.,The Food can't say Great but up to satisfaction evening Parade Night Star Fire Works also good . You need not to thing about a day it will goes easily with out your Knowledge Happily in Disneyland . I Sincerely appreciate the dedication and Respectable service of Disney staff",Disneyland_HongKong
